"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"767","@ndtv we know &amp; sorry4 #Mayavati

So what do u #presstitutes &amp; Kejri, left, congys want???

#Modi dead???

Oh yeh!!! That's what u want",FALSE,0,"ndtv",2016-07-20 18:43:04,FALSE,"755832409682083840","755835433435533313","37034483","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cricket4india",0,FALSE,FALSE,NA,NA
"768","RT @INCIndia: CAG audit slams Modi Govt's claims of savings in the LPG scheme. Please stop lying, Mr Prime Minister! https://t.co/i5mouOGjRG",FALSE,0,NA,2016-07-20 18:43:01,FALSE,NA,"755835418017488897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nehav6015",248,TRUE,FALSE,NA,NA
"769","RT @manusharma0145: Dalit atrocities have gone up by 274% from the time modi took over in 2014 , Major chunk Coming from BJP Ruled States…",FALSE,0,NA,2016-07-20 18:43:00,FALSE,NA,"755835416599728129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aapbalachaur",48,TRUE,FALSE,NA,NA
"770","RT @INCIndia: Modi ji should look in the rear view  mirror to see how Congress brought electricity to 98% of rural India. https://t.co/nqCl…",FALSE,0,NA,2016-07-20 18:42:58,FALSE,NA,"755835408047628288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankushwithrg",190,TRUE,FALSE,NA,NA
"771","Modi predicted this tbh",FALSE,0,NA,2016-07-20 18:42:55,FALSE,NA,"755835393757487104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VVF47_MUFC",0,FALSE,FALSE,NA,NA
"772","RT @DaaruBaazMehta: Modi Govt 'paying' newspapers to carry Minister's interviews

RTI Exposes rampant misuse of Funds for 'Paid News' https…",FALSE,0,NA,2016-07-20 18:42:45,FALSE,NA,"755835352875696130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keshabsingh",151,TRUE,FALSE,NA,NA
"773","RT @The_Nation: Modi’s friends betrayal of Kashmiris unacceptable in Pakistan: Sirajul Haq
https://t.co/RScOcj3xRt https://t.co/3aP9YFIfIp",FALSE,0,NA,2016-07-20 18:42:45,FALSE,NA,"755835352271708160",NA,"<a href=""http://google.com"" rel=""nofollow"">saif858_1</a>","saif858",6,TRUE,FALSE,NA,NA
"774","RT @AmitMalik_INC: #SansadGherao over the Price Rise of Essentials today against the Modi Government by all Frontals of AICC. https://t.co/…",FALSE,0,NA,2016-07-20 18:42:43,FALSE,NA,"755835343652478976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PriyankKahar",6,TRUE,FALSE,NA,NA
"775","RT @naseemkhan_: Bcoz Highest leadership has no interest. Obama went to Dallas where 5 police killed. Here Modi/others have no time. https:…",FALSE,0,NA,2016-07-20 18:42:41,FALSE,NA,"755835337025486849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","123zRakesh",8,TRUE,FALSE,NA,NA
"776","RT @GnomeBaba: Modi Giving Lessons On What NOT To Say To A Woman.

#InternationalWomensDay 
#IWD2016 
#WomensDay https://t.co/PqpHjgQN5A",FALSE,0,NA,2016-07-20 18:42:35,FALSE,NA,"755835311268081668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mush_AK",222,TRUE,FALSE,NA,NA
"777","RT @Ajitkumar_Kanan: Jor Ka Jhatka Dheere Se: Handling Arunachal P. crisis deftly, @OfficeOfRG proved he's pretty good at taking on the Gol…",FALSE,0,NA,2016-07-20 18:42:29,FALSE,NA,"755835285380870144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rohithkannan",67,TRUE,FALSE,NA,NA
"778","RT @kcsnegi: @PMOIndia @HMOIndia @manoharparrikar pl look into n see how da hatred is being concocted to defame Modi Govt n India https://t…",FALSE,0,NA,2016-07-20 18:42:28,FALSE,NA,"755835283258474496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3iedRaven",2,TRUE,FALSE,NA,NA
"779","RT @AAPlogical: Modi waived off rule 4 SIL of Shivpal, brought ordinance fr Nripendra Mishra but rejected tht of Sanjiv Chaturvedi 
https:/…",FALSE,0,NA,2016-07-20 18:42:26,FALSE,NA,"755835274429550592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajbhar9717",39,TRUE,FALSE,NA,NA
"780","RT @beingAAPian: #AntiDalitBJP being scolded by big boss of Modi https://t.co/b9j2GcwtOf",FALSE,0,NA,2016-07-20 18:42:21,FALSE,NA,"755835251952345088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aapbalachaur",10,TRUE,FALSE,NA,NA
"781","RT @iUrbanMonk: Modi trying to wake up Rahul Gandhi in the parliament. #SleepingBeautyRahul #SnoozingRaGa https://t.co/LKIab2Te8z",FALSE,0,NA,2016-07-20 18:42:19,FALSE,NA,"755835241655177216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinay_chandan63",5,TRUE,FALSE,NA,NA
"782","RT @waglenikhil: LPG Subsidy Savings A Fraction Of What Modi Has Been Claiming: Report https://t.co/Bg0HrakF1v",FALSE,0,NA,2016-07-20 18:42:17,FALSE,NA,"755835233778409473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dksharma27",35,TRUE,FALSE,NA,NA
"783","RT @samjawed65: ""PM upset about Gujarat attack on Dalits"" says RajnathSingh. Why can't Modi say / tweet it himself? Too busy tweeting birth…",FALSE,0,NA,2016-07-20 18:42:16,FALSE,NA,"755835232935305216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umesh110168",36,TRUE,FALSE,NA,NA
"784","PM Narendra Modi at 11th Inter State Council Meet  https://t.co/y77NMcjBA8

via NMApp https://t.co/d7FX2UqoKP",FALSE,0,NA,2016-07-20 18:42:07,FALSE,NA,"755835193378734080",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ksbjpchennai",0,FALSE,FALSE,NA,NA
"785","RT @IndiaSpeaksPR: Ahmad Patel has correctly understood the driving force behind Modi's 2014win &amp; is executing a nefarious counter.No respo…",FALSE,0,NA,2016-07-20 18:42:06,FALSE,NA,"755835189981503488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_bhambri",49,TRUE,FALSE,NA,NA
"786","@narendramodi Sir..do something thanks namaste now im going back to.my work take care modi sir GOD BLESS YOUR AGE",FALSE,0,"narendramodi",2016-07-20 18:42:04,FALSE,NA,"755835181827780609","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anupamkapoor09",0,FALSE,FALSE,NA,NA
"787","RT @threeinchfooll: ""Even if Modi tries he will not become Manmohan."" - Sambit Patra unknowingly speaks the truth on India Today! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2016-07-20 18:41:58,FALSE,NA,"755835154648604672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Srsseth",36,TRUE,FALSE,NA,NA
"788","RT @INCIndia: Speech of @JM_Scindia, in LS today, on the violence in Kashmir &amp; Modi Govt's mishandling of the situation

https://t.co/Z3gqO…",FALSE,0,NA,2016-07-20 18:41:56,FALSE,NA,"755835148143255552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kamarajdisciple",166,TRUE,FALSE,NA,NA
"789","@dibang @Uroojsayyami 

You will find modi is the ghost of strife. It consumes all.",FALSE,0,"dibang",2016-07-20 18:41:56,FALSE,"755832070031585280","755835147539349506","11530262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siwelylla",0,FALSE,FALSE,NA,NA
"790","RT @The_Nation: Modi’s friends betrayal of Kashmiris unacceptable in Pakistan: Sirajul Haq
https://t.co/RScOcj3xRt https://t.co/3aP9YFIfIp",FALSE,0,NA,2016-07-20 18:41:54,FALSE,NA,"755835139675021312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Javidturabi",6,TRUE,FALSE,NA,NA
"791","RT @SonalMehra_: Nothing new, you forgot what #Modi ji told ""50 crore ki gal friend"" these ppl have learned from him only #Mayawati https:/…",FALSE,0,NA,2016-07-20 18:41:49,FALSE,NA,"755835119001280512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freak9411",563,TRUE,FALSE,NA,NA
"792","RT @INCIndia: The Modi Govt is good at marketing, glib slogans. embellishments &amp; exaggerations, not Good Governance. https://t.co/5tGGkCEJnH",FALSE,0,NA,2016-07-20 18:41:43,FALSE,NA,"755835094816792577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kamarajdisciple",225,TRUE,FALSE,NA,NA
"793","PM Narendra Modi at 11th Inter State Council Meet  https://t.co/y77NMcjBA8

via NMApp https://t.co/nHnGMBHNbh",FALSE,0,NA,2016-07-20 18:41:29,FALSE,NA,"755835033508655104",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ksbjpchennai",0,FALSE,FALSE,NA,NA
"794","RT @IndiaSpeaksPR: Ahmad Patel has correctly understood the driving force behind Modi's 2014win &amp; is executing a nefarious counter.No respo…",FALSE,0,NA,2016-07-20 18:41:26,FALSE,NA,"755835021701836800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GHOSTBUSTOR",49,TRUE,FALSE,NA,NA
"795","RT @rashmi_Ideabank: Bjp-modi mindset use their tongue without general knowledge https://t.co/aOAjov5jgq",FALSE,0,NA,2016-07-20 18:41:16,FALSE,NA,"755834977812492289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IMA_Indian",1,TRUE,FALSE,NA,NA
"796","#PrayForSyria #Kashmir #India #Pakistan #Modi #humanrights#AllLivesMatter #UNSC #USA #England #Canada #Australia https://t.co/rWQ2K1FgwB",FALSE,1,NA,2016-07-20 18:41:13,FALSE,NA,"755834968723578880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AntiZion1st",0,FALSE,FALSE,NA,NA
"797","# @ Narendra Modi @OfficeOfRG  Did Gulam Nabi meant India needs Kashmir Model.Please clarify? What congress did for 60 years appeasement",FALSE,0,NA,2016-07-20 18:41:09,FALSE,NA,"755834951103188992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lalitcongress",0,FALSE,FALSE,NA,NA
"798","RT @ARamachandra4: @DrGPradhan @Sapnakapse3 @punamChoudhar12 @narendramodi <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>PM MODI JI&amp;TEAM MUST CONSOLIDATE ALL HINDU+ DALITS+SIKHS+JAINS+…",FALSE,0,NA,2016-07-20 18:41:09,FALSE,NA,"755834950708965376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sapnakapse3",1,TRUE,FALSE,NA,NA
"799","RT @KiranKS: 21,000 crore saved by a corruption-free Modi govt.
#LPGSubsidy https://t.co/NfybI9ISEA",FALSE,0,NA,2016-07-20 18:41:07,FALSE,NA,"755834941146030080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amit79in",15,TRUE,FALSE,NA,NA
"800","RT @iUrbanMonk: Modi trying to wake up Rahul Gandhi in the parliament. #SleepingBeautyRahul #SnoozingRaGa https://t.co/LKIab2Te8z",FALSE,0,NA,2016-07-20 18:41:06,FALSE,NA,"755834936519712772",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bhaveshastik",5,TRUE,FALSE,NA,NA
"801","@RanaAyyub Do u think our jails r filled with convicts belonging to BJP?U don't leave any opportunity to criticise Modi&amp; BJP ?Why?",FALSE,0,"RanaAyyub",2016-07-20 18:41:03,FALSE,"755827083515834369","755834925102821376","268676434","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev_512",0,FALSE,FALSE,NA,NA
"802","RT @Save__India: @JGN190 @seemaadhikari @bhatt_prafull @vinaydokania @radhacharandas Modi caught sleeping in Parliament https://t.co/YArmnn…",FALSE,0,NA,2016-07-20 18:41:02,FALSE,NA,"755834921223086081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PriyankKahar",12,TRUE,FALSE,NA,NA
"803","RT @Airavta: Tagore - Where the mind is without fear and head is held high.

Modi - Terrorism, rape, corporate loot &amp; corruption, I am here…",FALSE,0,NA,2016-07-20 18:41:00,FALSE,NA,"755834912029089792",NA,"<a href=""https://google.com "" rel=""nofollow"">iSusuSwamy</a>","iSusuSwamy",13,TRUE,FALSE,NA,NA
"804","RT @DrCPJoshiFans1: Modi ji should look in d rear view  mirror to see how Congress brought electricity to 98% of rural India.@OfficeOfRG ht…",FALSE,0,NA,2016-07-20 18:41:00,FALSE,NA,"755834910951211012",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","shankersachdev5",2,TRUE,FALSE,NA,NA
"805","RT @ArnubWithaU: Mr. Modi kept traveling the whole world because he was looking for me. But now I am back and so are Ache Din.",FALSE,0,NA,2016-07-20 18:40:59,FALSE,NA,"755834907658625024",NA,"<a href=""https://google.com "" rel=""nofollow"">iSusuSwamy</a>","iSusuSwamy",40,TRUE,FALSE,NA,NA
"806","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 18:40:57,FALSE,NA,"755834899924418560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freak9411",1265,TRUE,FALSE,NA,NA
"807","@DrGPradhan @Sapnakapse3 @punamChoudhar12 @narendramodi <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>PM MODI JI&amp;TEAM MUST CONSOLIDATE ALL HINDU+ DALITS+SIKHS+JAINS+BUDDIST+PARSEES<ed><U+00A0><U+00BD><ed><U+00B4><U+00AF>",FALSE,1,"DrGPradhan",2016-07-20 18:40:37,FALSE,"755782120040194049","755834814905790464","74433034","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARamachandra4",1,FALSE,FALSE,NA,NA
"808","Stalwarts speak on PM Modi @SenJohnMcCain
 https://t.co/sowYSBPhIO

via NMApp https://t.co/W6jtG1BVfO",FALSE,0,NA,2016-07-20 18:40:35,FALSE,NA,"755834807037427712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NamoNaveenVerma",0,FALSE,FALSE,NA,NA
"809","RT @ramitmkaul: PM Narendra Modi at 11th Inter State Council Meet
https://t.co/sgjMHXCQsK https://t.co/wUBL33a96N",FALSE,0,NA,2016-07-20 18:40:31,FALSE,NA,"755834790339813376",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"810","RT @Sandeep_Kadlag: I received Birthday Greetings directly from PM Narendra Modi https://t.co/SGHV8zFVvM You can get one too, sign up at ht…",FALSE,0,NA,2016-07-20 18:40:30,FALSE,NA,"755834784727834624",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"811","@PrafullaCTiwari you took it wrong, modi was the name of his dog",FALSE,0,"PrafullaCTiwari",2016-07-20 18:40:28,FALSE,"755807880301928448","755834779556196352","793437962","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blitzkhan",0,FALSE,FALSE,NA,NA
"812","RT @manishkapadiya: Check out Narendra Modi's task 'At a high level meeting today, reviewed progress in railways &amp; roads sector.'
https://t…",FALSE,0,NA,2016-07-20 18:40:28,FALSE,NA,"755834779338170369",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"813","RT @SeniorLeaderAAP: Arun Jaitley photo bombs Modi ji's speech...

..while sleeping! 

#LookClosely https://t.co/lSKqfUnD6G",FALSE,0,NA,2016-07-20 18:40:28,FALSE,NA,"755834777966551040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjanap02",96,TRUE,FALSE,NA,NA
"814","RT @orbitcollection: Harish Rawat writes to PM Narendra Modi seeking Rs 200 cr soft loan to sugar mills https://t.co/SMz6PcoLdh",FALSE,0,NA,2016-07-20 18:40:27,FALSE,NA,"755834774128881664",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"815","RT @INCIndia: INC frontal organisations @nsui @IYC protest against price rise under the Modi Govt. #SansadGherao https://t.co/oSNCE1JsBE",FALSE,0,NA,2016-07-20 18:40:27,FALSE,NA,"755834774015672320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nehav6015",407,TRUE,FALSE,NA,NA
"816","RT @PMOIndianextday: Malaysian Deputy PM calls on Narendra Modi...
Via News Break: https://t.co/9CA1zuybi9 https://t.co/iN4M0Ifb1Q",FALSE,0,NA,2016-07-20 18:40:26,FALSE,NA,"755834770353979394",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",3,TRUE,FALSE,NA,NA
"817","RT @NamoNaveenVerma: PM Narendra Modi at 11th Inter State Council Meet
 https://t.co/lOb3vykBa5

via NMApp https://t.co/NJr31G3iy7",FALSE,0,NA,2016-07-20 18:40:25,FALSE,NA,"755834767376052224",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"818","RT @NamoNaveenVerma: PM Narendra Modi at 11th Inter State Council Meet
 https://t.co/lOb3vykBa5

via NMApp https://t.co/A4JCXglpLH",FALSE,0,NA,2016-07-20 18:40:25,FALSE,NA,"755834763743748096",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"819","RT @NamoNaveenVerma: PM Narendra Modi at 11th Inter State Council Meet
 https://t.co/lOb3vykBa5

via NMApp https://t.co/gQuf8NryoW",FALSE,0,NA,2016-07-20 18:40:24,FALSE,NA,"755834759570452480",NA,"<a href=""http://www.botlibre.com"" rel=""nofollow"">BOTlibre!</a>","architaur",1,TRUE,FALSE,NA,NA
"820","RT @Bak_lal: Modi BHAKT @hvgoenka has made Delhi out of Punjab. And BHAKTS of UNESCO's best PM, are relishing it. @kapsology https://t.co/a…",FALSE,0,NA,2016-07-20 18:40:22,FALSE,NA,"755834751231987712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorforyou",106,TRUE,FALSE,NA,NA
"821","RT @beingAAPian: #AntiDalitBJP being scolded by big boss of Modi https://t.co/b9j2GcwtOf",FALSE,0,NA,2016-07-20 18:40:20,FALSE,NA,"755834744374386688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shiuli_dola",10,TRUE,FALSE,NA,NA
"822","RT @DrCPJoshiFans1: @INCIndia The Modi Govt is good at marketing, glib slogans. embellishments &amp; exaggerations, not Good Governance. https:…",FALSE,0,NA,2016-07-20 18:40:20,FALSE,NA,"755834744143740928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","shankersachdev5",1,TRUE,FALSE,NA,NA
"823","Stalwarts speak on PM Modi @anandmahindra
 https://t.co/sowYSBPhIO

via NMApp https://t.co/j3kpF485a4",FALSE,0,NA,2016-07-20 18:40:20,FALSE,NA,"755834743992754177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NamoNaveenVerma",0,FALSE,FALSE,NA,NA
"824","RT @iUrbanMonk: Modi trying to wake up Rahul Gandhi in the parliament. #SleepingBeautyRahul #SnoozingRaGa https://t.co/LKIab2Te8z",FALSE,0,NA,2016-07-20 18:40:18,FALSE,NA,"755834735360868352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","runjhunmehrotra",5,TRUE,FALSE,NA,NA
"825","RT @attorneybharti: Ashamed of such misuse of police by Modi Govt. Video footage reveals that the girls had breached CM security and police…",FALSE,0,NA,2016-07-20 18:40:17,FALSE,NA,"755834732143837184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yesudhason2",154,TRUE,FALSE,NA,NA
"826","RT @neha_aks: Smriti Irani illegitimate wife of Narendra Modi: Assam Cong leader hits a new low in Indian politics via @indiacom https://t.…",FALSE,0,NA,2016-07-20 18:40:16,FALSE,NA,"755834728532414464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p1thywords",243,TRUE,FALSE,NA,NA
"827","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 18:40:08,FALSE,NA,"755834692407001088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ravindraag",1265,TRUE,FALSE,NA,NA
"828","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:40:07,FALSE,NA,"755834690053910529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1yroy",490,TRUE,FALSE,NA,NA
"829","On big govt gone amuck: ""What is this if not an attempt to paralyze and destabilize the Delhi government?"" #Kejriwal https://t.co/tgk2ORH813",FALSE,0,NA,2016-07-20 18:40:01,FALSE,NA,"755834665076862976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KuwarSingh3",0,FALSE,FALSE,NA,NA
"830","RT @IYC: Modi opposed UPA's Policies
just for the sake of Political Self Interest https://t.co/KSKyiIp7oz",FALSE,0,NA,2016-07-20 18:39:59,FALSE,NA,"755834657409675264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MONISHKHAN18",235,TRUE,FALSE,NA,NA
"831","PM Narendra Modi at 11th Inter State Council Meet
 https://t.co/lOb3vykBa5

via NMApp https://t.co/gQuf8NryoW",FALSE,1,NA,2016-07-20 18:39:59,FALSE,NA,"755834656562507776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NamoNaveenVerma",1,FALSE,FALSE,NA,NA
"832","RT @bharat_builder: Give it to Modi to inflate 2000 Crore to 15000 Crore. And make people believe that. Except, anti national CAG https://t…",FALSE,0,NA,2016-07-20 18:39:54,FALSE,NA,"755834635150462976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausaf_khan",116,TRUE,FALSE,NA,NA
"833","RT @samjawed65: ""PM upset about Gujarat attack on Dalits"" says RajnathSingh. Why can't Modi say / tweet it himself? Too busy tweeting birth…",FALSE,0,NA,2016-07-20 18:39:42,FALSE,NA,"755834584340672513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BoscoUnchained",36,TRUE,FALSE,NA,NA
"834","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:39:39,FALSE,NA,"755834571279650816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkhaaandBHARAT",490,TRUE,FALSE,NA,NA
"835","RT @IndiaPran: Congress sleeps with enemies of India like ISI.
#SleepingBeautyRahul in Parliament.

Don't worry.
Mr Modi and #IndianArmy ar…",FALSE,0,NA,2016-07-20 18:39:38,FALSE,NA,"755834567811010560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaileshmishra",1,TRUE,FALSE,NA,NA
"836","RT @soniafaleiro: In the past two years, the Modi government has spent 5.8bn rupees on cow shelters (£66m). https://t.co/kMBS8FMrWH",FALSE,0,NA,2016-07-20 18:39:37,FALSE,NA,"755834565495840768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","decastories",13,TRUE,FALSE,NA,NA
"837","RT @IndiaExplained: Well done, Twitter US. Wish Twitter India was as responsive to communal, misogynist abusive, eg,from Modi supporters ht…",FALSE,0,NA,2016-07-20 18:39:36,FALSE,NA,"755834559439183873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avinashkoomar",23,TRUE,FALSE,NA,NA
"838","RT @rssurjewala: #SansadGherao All this as Modi Govt lies about reduction in LPG Subsidy of 22000 Cr while it is 2000 Cr in reality. Acche…",FALSE,0,NA,2016-07-20 18:39:34,FALSE,NA,"755834552954654720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NIRUPASAHOO85",266,TRUE,FALSE,NA,NA
"839","PM Narendra Modi at 11th Inter State Council Meet
 https://t.co/lOb3vykBa5

via NMApp https://t.co/A4JCXglpLH",FALSE,1,NA,2016-07-20 18:39:32,FALSE,NA,"755834541814779904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NamoNaveenVerma",1,FALSE,FALSE,NA,NA
"840","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 18:39:30,FALSE,NA,"755834533346435072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anunayiitb",490,TRUE,FALSE,NA,NA
"841","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 18:39:26,FALSE,NA,"755834519400357888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LirisThomas",1265,TRUE,FALSE,NA,NA
"842","@scorpiusmaximus they'll never learn andi, 2014 result one n only coz of modi rest r waste,shah s also over rated.",FALSE,0,"ScorpiusMaximus",2016-07-20 18:39:24,FALSE,"755791847549579264","755834511703674884","40044280","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","bhanoo9",0,FALSE,FALSE,NA,NA
"843","RT @a09ea2180ded422: PM Modi works without leave, while Rahul can't even sit awake during #LS debates!
Care a hang attitude ? #SleepingBeau…",FALSE,0,NA,2016-07-20 18:39:23,FALSE,NA,"755834505559216128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akil526",23,TRUE,FALSE,NA,NA
"844","RT @IndiaSpeaksPR: Ahmad Patel has correctly understood the driving force behind Modi's 2014win &amp; is executing a nefarious counter.No respo…",FALSE,0,NA,2016-07-20 18:39:23,FALSE,NA,"755834504279982080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Idea_maniac",49,TRUE,FALSE,NA,NA
